# moon: unknown sha256:efeda244925d38af
# redis: Redis server v=7.0.15 sha=00000000:0 malloc=jemalloc-5.3.0 bits=64 build=e53ff17674aa6190
# cpu: Neoverse-N1 (8 cores)
# kernel: Linux 7.0.0-1011-gcp
# shards: 1 clients: 50 keyspace: 100000 reps: 5
# date: 2026-09-11T06:46:55Z
rep,order,engine,family,depth,rps
5,moon-first,moon,SPOP,64,275893.34
5,moon-first,moon,HSET,64,419824.25
5,moon-first,moon,ZADD,64,221406.94
5,moon-first,redis,SET,1,84104.29
5,moon-first,redis,GET,1,77942.32
5,moon-first,redis,INCR,1,84033.61
5,moon-first,redis,LPUSH,1,86805.56
5,moon-first,redis,SADD,1,86355.79
5,moon-first,redis,SPOP,1,88417.33
5,moon-first,redis,HSET,1,81499.59
5,moon-first,redis,ZADD,1,85984.52
5,moon-first,redis,SET,8,424628.47
5,moon-first,redis,GET,8,457142.84
5,moon-first,redis,INCR,8,467289.72
5,moon-first,redis,LPUSH,8,344827.59
5,moon-first,redis,SADD,8,331674.97
5,moon-first,redis,SPOP,8,278357.69
5,moon-first,redis,HSET,8,398406.41
5,moon-first,redis,ZADD,8,281888.66
5,moon-first,redis,SET,64,800444.00
5,moon-first,redis,GET,64,879268.50
5,moon-first,redis,INCR,64,918574.38
5,moon-first,redis,LPUSH,64,560969.31
5,moon-first,redis,SADD,64,477261.22
5,moon-first,redis,SPOP,64,322587.53
5,moon-first,redis,HSET,64,687772.56
5,moon-first,redis,ZADD,64,447904.44
