# moon: unknown sha256:91bc2d6ed1b5023c
# redis: Redis server v=7.0.15 sha=00000000:0 malloc=jemalloc-5.3.0 bits=64 build=e53ff17674aa6190
# cpu: Neoverse-N1 (8 cores)
# kernel: Linux 7.0.0-1011-gcp
# shards: 1 clients: 50 keyspace: 100000 reps: 5
# date: 2026-09-11T06:23:33Z
rep,order,engine,family,depth,rps
4,redis-first,redis,ZADD,64,450595.38
4,redis-first,moon,SET,1,88417.33
4,redis-first,moon,GET,1,87950.75
4,redis-first,moon,INCR,1,78186.08
4,redis-first,moon,LPUSH,1,73046.02
4,redis-first,moon,SADD,1,71684.59
4,redis-first,moon,SPOP,1,70126.23
4,redis-first,moon,HSET,1,72727.27
4,redis-first,moon,ZADD,1,60204.70
4,redis-first,moon,SET,8,491400.50
4,redis-first,moon,GET,8,528401.56
4,redis-first,moon,INCR,8,312012.50
4,redis-first,moon,LPUSH,8,258064.53
4,redis-first,moon,SADD,8,229095.06
4,redis-first,moon,SPOP,8,204498.98
4,redis-first,moon,HSET,8,253164.55
4,redis-first,moon,ZADD,8,183739.09
4,redis-first,moon,SET,64,1187673.75
4,redis-first,moon,GET,64,1330995.62
4,redis-first,moon,INCR,64,601939.00
4,redis-first,moon,LPUSH,64,427237.84
4,redis-first,moon,SADD,64,339527.38
4,redis-first,moon,SPOP,64,270470.97
4,redis-first,moon,HSET,64,422068.66
4,redis-first,moon,ZADD,64,206445.38
5,moon-first,moon,SET,1,85689.80
5,moon-first,moon,GET,1,87336.24
5,moon-first,moon,INCR,1,78431.38
5,moon-first,moon,LPUSH,1,72833.21
5,moon-first,moon,SADD,1,72046.11
5,moon-first,moon,SPOP,1,70721.36
5,moon-first,moon,HSET,1,72727.27
5,moon-first,moon,ZADD,1,59952.04
5,moon-first,moon,SET,8,488997.53
5,moon-first,moon,GET,8,529801.31
5,moon-first,moon,INCR,8,315457.41
5,moon-first,moon,LPUSH,8,265076.22
5,moon-first,moon,SADD,8,233236.14
5,moon-first,moon,SPOP,8,211640.22
5,moon-first,moon,HSET,8,261437.91
5,moon-first,moon,ZADD,8,184586.98
5,moon-first,moon,SET,64,1204845.00
5,moon-first,moon,GET,64,1383793.38
5,moon-first,moon,INCR,64,597622.31
5,moon-first,moon,LPUSH,64,427481.31
5,moon-first,moon,SADD,64,345709.12
5,moon-first,moon,SPOP,64,272981.25
5,moon-first,moon,HSET,64,431167.56
5,moon-first,moon,ZADD,64,214935.09
5,moon-first,redis,SET,1,87032.20
5,moon-first,redis,GET,1,80710.25
5,moon-first,redis,INCR,1,82644.62
5,moon-first,redis,LPUSH,1,83263.95
5,moon-first,redis,SADD,1,85397.09
5,moon-first,redis,SPOP,1,87950.75
5,moon-first,redis,HSET,1,84033.61
5,moon-first,redis,ZADD,1,88183.43
5,moon-first,redis,SET,8,418848.19
5,moon-first,redis,GET,8,446428.56
5,moon-first,redis,INCR,8,443458.97
5,moon-first,redis,LPUSH,8,322841.00
5,moon-first,redis,SADD,8,306513.44
5,moon-first,redis,SPOP,8,237247.92
5,moon-first,redis,HSET,8,398406.41
5,moon-first,redis,ZADD,8,322580.66
5,moon-first,redis,SET,64,784946.12
5,moon-first,redis,GET,64,872111.62
5,moon-first,redis,INCR,64,929387.88
5,moon-first,redis,LPUSH,64,573406.75
5,moon-first,redis,SADD,64,465993.16
5,moon-first,redis,SPOP,64,319904.44
5,moon-first,redis,HSET,64,704571.19
5,moon-first,redis,ZADD,64,449245.88
