# moon: unknown sha256:6403691af6c23cd9
# redis: Redis server v=7.0.15 sha=00000000:0 malloc=jemalloc-5.3.0 bits=64 build=e53ff17674aa6190
# cpu: Neoverse-N1 (8 cores)
# kernel: Linux 7.0.0-1011-gcp
# shards: 1 clients: 50 keyspace: 100000 reps: 5
# date: 2026-09-11T04:47:33Z
rep,order,engine,family,depth,rps
3,moon-first,redis,SADD,8,331125.84
3,moon-first,redis,SPOP,8,271739.12
3,moon-first,redis,HSET,8,389483.94
3,moon-first,redis,ZADD,8,280504.91
3,moon-first,redis,SET,64,795351.00
3,moon-first,redis,GET,64,876699.00
3,moon-first,redis,INCR,64,946989.88
3,moon-first,redis,LPUSH,64,575386.25
3,moon-first,redis,SADD,64,472005.03
3,moon-first,redis,SPOP,64,319087.84
3,moon-first,redis,HSET,64,674171.69
3,moon-first,redis,ZADD,64,446039.84
4,redis-first,redis,SET,1,84033.61
4,redis-first,redis,GET,1,86281.27
4,redis-first,redis,INCR,1,86058.52
4,redis-first,redis,LPUSH,1,86880.97
4,redis-first,redis,SADD,1,86956.52
4,redis-first,redis,SPOP,1,84889.65
4,redis-first,redis,HSET,1,87412.59
4,redis-first,redis,ZADD,1,86505.19
4,redis-first,redis,SET,8,408580.19
4,redis-first,redis,GET,8,447928.31
4,redis-first,redis,INCR,8,454029.53
4,redis-first,redis,LPUSH,8,338409.47
4,redis-first,redis,SADD,8,327332.25
4,redis-first,redis,SPOP,8,239952.00
4,redis-first,redis,HSET,8,387221.69
4,redis-first,redis,ZADD,8,328407.22
4,redis-first,redis,SET,64,782489.31
4,redis-first,redis,GET,64,867572.00
4,redis-first,redis,INCR,64,918574.38
4,redis-first,redis,LPUSH,64,571005.69
4,redis-first,redis,SADD,64,470524.47
4,redis-first,redis,SPOP,64,314802.09
4,redis-first,redis,HSET,64,692215.94
4,redis-first,redis,ZADD,64,439892.06
4,redis-first,moon,SET,1,87260.03
4,redis-first,moon,GET,1,87873.46
4,redis-first,moon,INCR,1,77519.38
4,redis-first,moon,LPUSH,1,78616.35
4,redis-first,moon,SADD,1,69541.03
4,redis-first,moon,SPOP,1,63492.06
4,redis-first,moon,HSET,1,71684.59
4,redis-first,moon,ZADD,1,69396.25
4,redis-first,moon,SET,8,468933.19
4,redis-first,moon,GET,8,521512.38
4,redis-first,moon,INCR,8,307692.31
4,redis-first,moon,LPUSH,8,250156.34
4,redis-first,moon,SADD,8,222717.16
4,redis-first,moon,SPOP,8,197628.47
4,redis-first,moon,HSET,8,254452.92
4,redis-first,moon,ZADD,8,217864.92
4,redis-first,moon,SET,64,1148569.62
4,redis-first,moon,GET,64,1329815.62
4,redis-first,moon,INCR,64,582536.69
4,redis-first,moon,LPUSH,64,409062.44
4,redis-first,moon,SADD,64,294817.62
4,redis-first,moon,SPOP,64,256722.92
4,redis-first,moon,HSET,64,421475.69
4,redis-first,moon,ZADD,64,311792.16
5,moon-first,moon,SET,1,87796.30
5,moon-first,moon,GET,1,83333.33
5,moon-first,moon,INCR,1,79808.46
5,moon-first,moon,LPUSH,1,72306.58
5,moon-first,moon,SADD,1,69013.11
5,moon-first,moon,SPOP,1,67114.09
5,moon-first,moon,HSET,1,70871.72
5,moon-first,moon,ZADD,1,69204.15
5,moon-first,moon,SET,8,476190.50
5,moon-first,moon,GET,8,522875.81
5,moon-first,moon,INCR,8,309119.00
5,moon-first,moon,LPUSH,8,254777.06
5,moon-first,moon,SADD,8,214707.45
5,moon-first,moon,SPOP,8,197726.16
5,moon-first,moon,HSET,8,250941.03
5,moon-first,moon,ZADD,8,222965.44
5,moon-first,moon,SET,64,1145937.38
5,moon-first,moon,GET,64,1305510.88
5,moon-first,moon,INCR,64,585721.19
5,moon-first,moon,LPUSH,64,409397.38
5,moon-first,moon,SADD,64,304513.19
5,moon-first,moon,SPOP,64,252190.98
5,moon-first,moon,HSET,64,407285.34
5,moon-first,moon,ZADD,64,301938.81
5,moon-first,redis,SET,1,83125.52
5,moon-first,redis,GET,1,82440.23
5,moon-first,redis,INCR,1,83542.19
5,moon-first,redis,LPUSH,1,87183.96
5,moon-first,redis,SADD,1,83612.04
5,moon-first,redis,SPOP,1,85251.49
5,moon-first,redis,HSET,1,83892.62
5,moon-first,redis,ZADD,1,79936.05
5,moon-first,redis,SET,8,400400.41
5,moon-first,redis,GET,8,434782.59
5,moon-first,redis,INCR,8,494437.56
5,moon-first,redis,LPUSH,8,342172.78
5,moon-first,redis,SADD,8,324675.31
5,moon-first,redis,SPOP,8,253485.44
5,moon-first,redis,HSET,8,398803.59
5,moon-first,redis,ZADD,8,319744.19
5,moon-first,redis,SET,64,771621.38
5,moon-first,redis,GET,64,876186.94
5,moon-first,redis,INCR,64,921395.56
5,moon-first,redis,LPUSH,64,566477.31
5,moon-first,redis,SADD,64,464550.00
5,moon-first,redis,SPOP,64,314077.06
5,moon-first,redis,HSET,64,687142.44
5,moon-first,redis,ZADD,64,448440.06
